2024-05-09 22:09:57, 2
2024-05-09 22:36:16, 0
2024-05-09 22:37:37, 20
2024-05-09 22:12:52, 5
2024-05-09 22:16:45, 12
2024-05-09 22:25:41, 8
2024-05-09 22:46:29, 2
2024-05-09 22:48:36, 2
2024-05-09 22:52:19, 8
2024-05-09 22:53:03, 0
2024-05-09 22:54:03, 2
2024-05-09 22:59:17, 0
2024-05-09 23:03:17, 3
2024-05-09 23:07:21, 6
2024-05-09 23:11:40, 3
2024-05-09 23:11:40, 3
2024-05-09 23:12:24, 0
2024-05-09 23:15:41, 18
2024-05-09 23:20:49, 14
2024-05-09 23:20:50, 14
